1403074800,VNET,Buy,29.61
1403161201,VNET,Stop-Sell,26.89
1403593202,VNET,Tightened-Stop-Sell,28.86
1403679602,VNET,Tightened-Stop-Sell,29.30
1403766002,VNET,Tightened-Stop-Sell,29.20
1404111602,VNET,Tightened-Stop-Sell,29.27
1404198002,VNET,Tightened-Stop-Sell,29.49
1404284402,VNET,Tightened-Stop-Sell,29.85
1404370802,VNET,Tightened-Stop-Sell,30.54
1404716402,VNET,Tightened-Stop-Sell,30.61
1301641200,DDD,Buy,18.60
1301900401,DDD,Stop-Sell,15.81
1302505202,DDD,Tightened-Stop-Sell,16.50
1403506800,DDD,Buy,57.43
1316674800,MMM,Sell,66.28
1390550400,MMM,Sell,126.16
1390809601,MMM,Stop-Buy,130.77
1390982402,MMM,Tightened-Stop-Buy,126.89
1391068802,MMM,Tightened-Stop-Buy,126.61
1391155202,MMM,Tightened-Stop-Buy,124.89
1391500802,MMM,Tightened-Stop-Buy,123.47
1294646400,JOBS,Buy,28.85
1294732801,JOBS,Stop-Sell,25.91
1294992002,JOBS,Tightened-Stop-Sell,28.46
1330070400,JOBS,Buy,25.94
1260950400,AIR,Buy,23.75
1345532400,CAS,Buy,11.89
1345618801,CAS,Stop-Sell,8.61
1346137202,CAS,Tightened-Stop-Sell,11.53
1346223602,CAS,Tightened-Stop-Sell,11.54
1311922800,ABAX,Sell,22.04
1312182001,ABAX,Stop-Buy,26.44
1312873202,ABAX,Tightened-Stop-Buy,21.95
1312959602,ABAX,Tightened-Stop-Buy,21.56
1319612400,ABAX,Buy,28.31
1335510000,ABAX,Buy,35.19
1399964400,ABAX,Buy,44.54
1406530800,ABAX,Buy,47.55
1406617201,ABAX,Stop-Sell,44.91
1407222002,ABAX,Tightened-Stop-Sell,45.79
1407308402,ABAX,Tightened-Stop-Sell,45.36
1238050800,ANF,Buy,23.38
1297843200,ANF,Buy,53.43
1297929601,ANF,Stop-Sell,50.25
1298361602,ANF,Tightened-Stop-Sell,51.77
1301986800,ANF,Buy,61.69
1302073201,ANF,Stop-Sell,53.67
1302505202,ANF,Stop-Sell,64.33
1393401600,ANF,Buy,39.44
1228723200,ABMD,Buy,17.16
1228809601,ABMD,Stop-Sell,14.46
1229500802,ABMD,Tightened-Stop-Sell,16.13
1229587202,ABMD,Tightened-Stop-Sell,16.28
1414652400,ABMD,Buy,31.62
1414738801,ABMD,Stop-Sell,25.50
1415260802,ABMD,Tightened-Stop-Sell,31.16
1415347202,ABMD,Tightened-Stop-Sell,31.16
1415606402,ABMD,Tightened-Stop-Sell,31.55
1415692802,ABMD,Tightened-Stop-Sell,32.50
1415779202,ABMD,Tightened-Stop-Sell,32.48
1415865602,ABMD,Tightened-Stop-Sell,32.98
1285916400,ACTG,Buy,19.54
1319698800,ACTG,Buy,40.39
1319785201,ACTG,Stop-Sell,36.29
1319785202,ACTG,Tightened-Stop-Sell,38.41
1320825600,ACTG,Sell,30.40
1320912001,ACTG,Stop-Buy,35.44
1321344002,ACTG,Tightened-Stop-Buy,32.48
1322208002,ACTG,Tightened-Stop-Buy,27.47
1381302000,ACAD,Sell,19.45
1385971200,ACAD,Buy,25.40
1392969600,ACAD,Buy,29.70
1393228801,ACAD,Stop-Sell,23.79
1393574402,ACAD,Tightened-Stop-Sell,27.80
1227081600,ACE,Sell,34.32
1227168001,ACE,Stop-Buy,42.27
1227254402,ACE,Stop-Buy,36.82
1312786800,ACE,Sell,53.60
1392278400,ACOR,Buy,34.29
1332313200,ACT,Buy,64.66
1332399601,ACT,Stop-Sell,57.51
1332918002,ACT,Tightened-Stop-Sell,65.50
1389168000,ACT,Buy,177.99
1389254401,ACT,Stop-Sell,169.08
1389340802,ACT,Stop-Sell,182.14
1413183600,ACT,Sell,221.35
1413270001,ACT,Stop-Buy,237.70
1413529202,ACT,Tightened-Stop-Buy,225.35
1416297600,ACT,Buy,269.86
1416384001,ACT,Stop-Sell,248.61
1416384002,ACT,Tightened-Stop-Sell,265.42
1222930800,AYI,Sell,34.44
1223017201,AYI,Stop-Buy,38.66
1223276402,AYI,Tightened-Stop-Buy,34.97
1226476800,AYI,Sell,26.15
1226563201,AYI,Stop-Buy,29.88
1226908802,AYI,Tightened-Stop-Buy,27.21
1270105200,AYI,Buy,43.82
1270450801,AYI,Stop-Sell,40.40
1270710002,AYI,Tightened-Stop-Sell,43.08
1322640000,AYI,Buy,49.40
1322726401,AYI,Stop-Sell,46.61
1323331202,AYI,Tightened-Stop-Sell,48.50
1323417602,AYI,Tightened-Stop-Sell,48.57
1326182400,AYI,Buy,57.39
1326268801,AYI,Stop-Sell,52.78
1326441602,AYI,Tightened-Stop-Sell,55.40
1326787202,AYI,Tightened-Stop-Sell,56.18
1271228400,AAP,Buy,44.85
1271314801,AAP,Stop-Sell,41.58
1272351602,AAP,Tightened-Stop-Sell,44.06
1272438002,AAP,Tightened-Stop-Sell,44.31
1272524402,AAP,Tightened-Stop-Sell,44.69
1274338800,AAP,Buy,49.06
1274425201,AAP,Stop-Sell,46.51
1275375602,AAP,Tightened-Stop-Sell,49.12
1275462002,AAP,Tightened-Stop-Sell,49.15
1275548402,AAP,Tightened-Stop-Sell,49.77
1412924400,AEGR,Sell,28.71
1413183601,AEGR,Stop-Buy,34.39
1413356402,AEGR,Tightened-Stop-Buy,31.57
1374044400,AVAV,Buy,24.05
1248764400,AET,Buy,27.90
1333004400,AET,Buy,47.96
1333090801,AET,Stop-Sell,43.27
1333522802,AET,Tightened-Stop-Sell,47.01
1333609202,AET,Tightened-Stop-Sell,46.76
1255503600,AMG,Buy,73.61
1277794800,AMG,Sell,61.21
1277881201,AMG,Stop-Buy,65.32
1278486002,AMG,Tightened-Stop-Buy,63.09
1372057200,AMG,Sell,152.80
1381993200,AMG,Buy,195.87
1382079601,AMG,Stop-Sell,188.23
1382338802,AMG,Stop-Sell,199.11
1409036400,AMG,Buy,214.55
1222671600,AFL,Sell,42.59
1297843200,AGCO,Buy,55.30
1297929601,AGCO,Stop-Sell,52.60
1316674800,AGCO,Sell,34.45
1237446000,AEM,Buy,48.51
1237532401,AEM,Stop-Sell,46.31
1238137202,AEM,Tightened-Stop-Sell,48.13
1364972400,AEM,Sell,33.97
1365058801,AEM,Stop-Buy,37.26
1365490802,AEM,Stop-Buy,36.47
1223535600,ADC,Sell,11.41
1223622001,ADC,Stop-Buy,15.77
1229414400,AGU,Buy,31.86
1229500801,AGU,Stop-Sell,28.24
1233907200,AGU,Buy,35.86
1234166401,AGU,Stop-Sell,32.50
1234252802,AGU,Tightened-Stop-Sell,33.42
1234425602,AGU,Tightened-Stop-Sell,33.56
1234857602,AGU,Tightened-Stop-Sell,33.66
1234944002,AGU,Tightened-Stop-Sell,34.20
1235030402,AGU,Tightened-Stop-Sell,35.56
1255935600,AGU,Buy,53.16
1321516800,AGU,Sell,64.11
1221634800,APD,Sell,65.70
1221721201,APD,Stop-Buy,71.41
1392278400,APD,Buy,113.92
1392364801,APD,Stop-Sell,106.65
1393228802,APD,Tightened-Stop-Sell,114.13
1393315202,APD,Tightened-Stop-Sell,114.57
1406098800,APD,Buy,134.31
1227168000,ARG,Sell,24.22
1235376000,ARG,Sell,28.96
1235462401,ARG,Stop-Buy,32.80
1236326402,ARG,Tightened-Stop-Buy,25.80
1236582002,ARG,Tightened-Stop-Buy,24.90
1337238000,ARG,Sell,78.85
1337324401,ARG,Stop-Buy,85.51
1337583602,ARG,Stop-Buy,81.35
1324540800,AKAM,Buy,32.15
